ts,latitude,longitude
1728049074000000000,52.3537774,4.8844325
1728049075000000000,52.3537419,4.8844487
1728049076000000000,52.3537087,4.8844641
1728049077000000000,52.3536725,4.8844798
1728049078000000000,52.3536372,4.884499
1728049079000000000,52.3536061,4.8845205
1728049080000000000,52.3535721,4.8845419
1728049081000000000,52.3535348,4.8845611
1728049082000000000,52.3534951,4.8845754
1728049083000000000,52.3534516,4.8845908
1728049084000000000,52.35341,4.8846064
1728049085000000000,52.3533744,4.884624
1728049086000000000,52.3533355,4.8846424
1728049087000000000,52.3533075,4.8846665
1728049088000000000,52.3532748,4.8846906
1728049089000000000,52.3532384,4.8847105
1728049090000000000,52.3532023,4.8847281
1728049119000000000,52.3523788,4.8855416
1728049120000000000,52.352377,4.8855975
1728049121000000000,52.3523722,4.8856509
1728049122000000000,52.3523712,4.885704
1728049123000000000,52.3523716,4.8857536
1728049124000000000,52.3523741,4.8857994
1728049125000000000,52.3523743,4.8858397
1728049126000000000,52.3523755,4.8858751
1728049157000000000,52.3532704,4.8861664
1728049187000000000,52.3532019,4.8848391
1728049241000000000,52.3532792,4.8825866
1728049244000000000,52.3532707,4.8825367
1728049253000000000,52.3532965,4.8821889
1728049257000000000,52.3534261,4.882086
1728049259000000000,52.3534974,4.8820299
1728049262000000000,52.3536097,4.88195
1728049263000000000,52.3536484,4.881923
1728049310000000000,52.3547224,4.8830125
1728049341000000000,52.3549208,4.8841923
1728049343000000000,52.3548721,4.8842178
1728049372000000000,52.3545223,4.8855665
1728049395000000000,52.3544088,4.8850282
1728049429000000000,52.3549875,4.8841802
1728049434000000000,52.3551802,4.8840578
1728049436000000000,52.3552554,4.8840046
1728049440000000000,52.3553903,4.8839205
1728049458000000000,52.3552406,4.8830669
1728049475000000000,52.355018,4.8820265
1728049478000000000,52.3549834,4.8818497
1728049493000000000,52.3548812,4.8811107
1728049536000000000,52.355294,4.8813823
1728049541000000000,52.3552488,4.8816623
1728049552000000000,52.3551065,4.8822656
1728049594000000000,52.3556448,4.8847424
1728049595000000000,52.3556628,4.8848031
1728049607000000000,52.3557062,4.8855627
1728049608000000000,52.3557105,4.8856274
1728049614000000000,52.355728,4.8859981
1728049620000000000,52.3558162,4.8861927
1728049623000000000,52.355918,4.8861916
1728049635000000000,52.3563629,4.8861937
1728049640000000000,52.3565878,4.8861924
1728049657000000000,52.3573272,4.8862114
1728049662000000000,52.3575002,4.8862279
1728049672000000000,52.3576,4.8862158
1728049680000000000,52.3576004,4.8862357
1728049688000000000,52.3577084,4.8864001
1728049694000000000,52.3579418,4.8864124
1728049699000000000,52.3581436,4.8864345
1728049706000000000,52.3584147,4.8864663
1728049720000000000,52.3587633,4.8864653
1728049729000000000,52.3587686,4.8864515
1728049733000000000,52.3587711,4.8863735
1728049739000000000,52.3587935,4.8860564
1728049740000000000,52.3588028,4.8859956
1728049757000000000,52.3589312,4.8849738
1728049781000000000,52.3580532,4.884561
1728049787000000000,52.3579115,4.8844117
1728049797000000000,52.3578213,4.8842237
1728049811000000000,52.3573373,4.884055
1728049858000000000,52.3557731,4.8832925
