ts,latitude,longitude
1728055820000000000,52.3533876,4.8707098
1728055821000000000,52.3533717,4.8706427
1728055822000000000,52.3533561,4.8705792
1728055823000000000,52.3533408,4.8705173
1728055824000000000,52.3533257,4.8704557
1728055825000000000,52.3533091,4.8703963
1728055826000000000,52.3532915,4.8703401
1728055827000000000,52.3532741,4.8702866
1728055828000000000,52.3532567,4.8702353
1728055829000000000,52.3532432,4.8701841
1728055830000000000,52.3532301,4.8701351
1728055831000000000,52.3532163,4.8700898
1728055832000000000,52.3531996,4.8700488
1728055833000000000,52.3531727,4.8700125
1728055834000000000,52.3531553,4.8699704
1728055835000000000,52.3531415,4.8699269
1728055836000000000,52.3531342,4.8698845
1728055837000000000,52.353133,4.8698462
1728055838000000000,52.3531438,4.8698109
1728055839000000000,52.3531595,4.8697853
1728055840000000000,52.3531735,4.8697707
1728055841000000000,52.3531882,4.8697658
1728055842000000000,52.3531967,4.869767
1728055843000000000,52.3532025,4.8697703
1728055844000000000,52.3532068,4.8697769
1728055845000000000,52.3532065,4.8697861
1728055846000000000,52.353202,4.8697877
1728055847000000000,52.353196,4.8697876
1728055848000000000,52.3531922,4.8697891
1728055849000000000,52.3531911,4.8697888
1728055850000000000,52.3531914,4.8697883
1728055851000000000,52.3531908,4.8697879
1728055852000000000,52.3531898,4.8697876
1728055853000000000,52.3531887,4.8697866
1728055854000000000,52.3531878,4.8697848
1728055855000000000,52.353186,4.8697823
1728055856000000000,52.3531839,4.8697799
1728055857000000000,52.3531822,4.8697777
1728055858000000000,52.3531808,4.8697763
1728055859000000000,52.3531792,4.8697756
1728055860000000000,52.353178,4.8697748
1728055861000000000,52.3531769,4.8697736
1728055862000000000,52.353176,4.8697726
1728055863000000000,52.353175,4.869772
1728055864000000000,52.3531739,4.8697715
1728055865000000000,52.3531731,4.8697703
1728055866000000000,52.3531714,4.8697692
1728055867000000000,52.3531668,4.8697669
1728055868000000000,52.353156,4.8697711
1728055869000000000,52.3531404,4.8697817
1728055870000000000,52.3531209,4.8697963
1728055871000000000,52.3530976,4.8698138
1728055872000000000,52.3530703,4.8698247
1728055873000000000,52.3530391,4.8698375
1728055874000000000,52.3530064,4.8698593
1728055875000000000,52.3529732,4.8698853
1728055876000000000,52.3529402,4.8699093
1728055877000000000,52.352906,4.8699322
1728055878000000000,52.352873,4.8699555
1728055879000000000,52.3528383,4.8699797
1728055880000000000,52.3528035,4.8700059
1728055881000000000,52.3527671,4.8700304
1728055882000000000,52.3527304,4.8700538
1728055883000000000,52.3526931,4.8700793
1728055884000000000,52.3526561,4.8701075
1728055885000000000,52.3526182,4.8701348
1728055886000000000,52.3525817,4.870158
1728055887000000000,52.3525475,4.8701807
1728055888000000000,52.3525231,4.870219
1728055889000000000,52.3525224,4.8702656
1728055890000000000,52.3525307,4.8703134
1728055891000000000,52.3525406,4.8703627
1728055892000000000,52.3525543,4.8704085
1728055893000000000,52.3525686,4.870456
1728055894000000000,52.3525847,4.8705085
1728055895000000000,52.3526012,4.8705663
1728055896000000000,52.3526166,4.8706279
1728055897000000000,52.3526325,4.8706908
1728055898000000000,52.3526488,4.8707536
1728055899000000000,52.3526652,4.8708175
1728055900000000000,52.3526801,4.8708819
1728055901000000000,52.3526935,4.8709453
1728055902000000000,52.3527062,4.8710069
1728055903000000000,52.3527199,4.8710688
1728055904000000000,52.3527365,4.8711281
1728055905000000000,52.3527539,4.8711855
1728055906000000000,52.3527698,4.871243
1728055907000000000,52.3527835,4.8713018
1728055908000000000,52.3527975,4.8713586
1728055909000000000,52.3528113,4.8714122
1728055910000000000,52.3528261,4.8714641
1728055911000000000,52.3528392,4.8715155
1728055912000000000,52.3528523,4.8715672
1728055913000000000,52.3528674,4.8716209
1728055914000000000,52.3528831,4.8716776
1728055915000000000,52.3529004,4.8717357
1728055916000000000,52.3529163,4.8717954
1728055917000000000,52.3529324,4.8718556
1728055918000000000,52.3529472,4.8719173
1728055919000000000,52.3529621,4.8719792
1728055920000000000,52.3529776,4.8720399
1728055921000000000,52.3529942,4.8720992
1728055922000000000,52.3530097,4.8721594
1728055923000000000,52.3530235,4.8722205
1728055924000000000,52.3530385,4.8722785
1728055925000000000,52.3530558,4.8723343
1728055926000000000,52.3530734,4.8723896
1728055927000000000,52.3530906,4.8724441
1728055928000000000,52.353105,4.8724965
1728055929000000000,52.3531156,4.8725445
1728055930000000000,52.3531196,4.8725878
1728055931000000000,52.3531145,4.8726168
1728055932000000000,52.3531064,4.872638
1728055933000000000,52.3530968,4.8726585
1728055934000000000,52.353082,4.8726805
1728055935000000000,52.353061,4.8726992
1728055936000000000,52.3530351,4.8727185
1728055937000000000,52.3530063,4.872735
1728055938000000000,52.3529754,4.8727583
1728055939000000000,52.3529418,4.8727827
1728055940000000000,52.3529052,4.8728044
1728055941000000000,52.3528683,4.8728274
1728055942000000000,52.3528312,4.8728537
1728055943000000000,52.3527952,4.8728806
1728055944000000000,52.3527592,4.8729062
1728055945000000000,52.3527249,4.8729264
1728055946000000000,52.3526932,4.8729452
1728055947000000000,52.3526663,4.8729659
1728055948000000000,52.3526451,4.8729914
1728055949000000000,52.3526316,4.8730293
1728055950000000000,52.3526267,4.8730735
1728055951000000000,52.3526295,4.873119
1728055952000000000,52.3526346,4.8731654
1728055953000000000,52.3526405,4.8732077
1728055954000000000,52.3526501,4.8732463
1728055955000000000,52.3526613,4.8732863
1728055956000000000,52.3526722,4.8733302
1728055957000000000,52.3526817,4.8733781
1728055958000000000,52.352694,4.8734288
1728055959000000000,52.3527085,4.8734807
1728055960000000000,52.3527228,4.8735348
1728055961000000000,52.3527378,4.8735886
1728055962000000000,52.3527521,4.8736423
1728055963000000000,52.3527669,4.8736962
1728055964000000000,52.3527809,4.8737487
1728055965000000000,52.3527946,4.8737984
1728055966000000000,52.3528081,4.8738477
1728055967000000000,52.3528215,4.873894
1728055968000000000,52.3528344,4.8739423
1728055969000000000,52.3528436,4.8739879
1728055970000000000,52.352849,4.8740278
1728055971000000000,52.352855,4.8740564
1728055972000000000,52.3528572,4.8740662
1728055973000000000,52.352857,4.8740668
1728055974000000000,52.3528573,4.8740671
1728055975000000000,52.3528575,4.8740671
1728055976000000000,52.3528575,4.8740675
1728055977000000000,52.3528576,4.8740679
1728055978000000000,52.3528583,4.8740681
1728055979000000000,52.3528586,4.8740686
1728055980000000000,52.3528583,4.8740694
1728055981000000000,52.352858,4.8740698
1728055982000000000,52.3528575,4.8740703
1728055983000000000,52.352857,4.874071
1728055984000000000,52.3528564,4.8740718
1728055985000000000,52.3528561,4.8740722
1728055986000000000,52.3528552,4.8740731
1728055987000000000,52.3528544,4.8740737
1728055988000000000,52.3528539,4.8740738
1728055989000000000,52.3528538,4.8740743
1728055990000000000,52.3528534,4.8740749
1728055991000000000,52.352853,4.8740755
1728055992000000000,52.3528523,4.8740759
1728055993000000000,52.3528518,4.8740763
1728055994000000000,52.3528513,4.8740768
1728055995000000000,52.3528509,4.8740772
1728055996000000000,52.3528507,4.8740777
1728055997000000000,52.3528506,4.8740782
1728055998000000000,52.3528506,4.8740783
1728055999000000000,52.3528505,4.8740787
1728056000000000000,52.3528506,4.8740788
1728056001000000000,52.3528506,4.8740789
1728056002000000000,52.3528507,4.874079
1728056003000000000,52.3528507,4.8740791
1728056004000000000,52.3528509,4.8740794
1728056005000000000,52.3528508,4.8740797
1728056006000000000,52.3528507,4.87408
1728056007000000000,52.3528507,4.8740799
1728056008000000000,52.352851,4.8740802
1728056009000000000,52.3528515,4.8740804
1728056010000000000,52.3528519,4.8740805
1728056011000000000,52.352852,4.8740806
1728056012000000000,52.3528527,4.8740809
1728056013000000000,52.3528531,4.874081
1728056014000000000,52.3528532,4.8740809
1728056015000000000,52.3528533,4.8740811
1728056016000000000,52.3528535,4.8740813
1728056017000000000,52.3528538,4.874082
1728056018000000000,52.3528541,4.8740826
1728056019000000000,52.3528545,4.8740831
1728056020000000000,52.3528547,4.8740835
1728056021000000000,52.3528549,4.8740841
1728056022000000000,52.3528552,4.8740844
1728056023000000000,52.3528554,4.8740846
1728056024000000000,52.3528556,4.8740848
1728056025000000000,52.3528574,4.874085
1728056026000000000,52.3528611,4.8740923
1728056027000000000,52.3528657,4.8741097
1728056028000000000,52.3528671,4.8741288
1728056029000000000,52.3528739,4.8741493
1728056030000000000,52.3528833,4.8741773
1728056031000000000,52.3528932,4.874213
1728056032000000000,52.3529056,4.8742545
1728056033000000000,52.3529191,4.8743009
1728056034000000000,52.3529329,4.8743516
1728056035000000000,52.3529488,4.8744051
1728056036000000000,52.3529656,4.8744611
1728056037000000000,52.352982,4.8745178
1728056038000000000,52.3529969,4.8745762
1728056039000000000,52.3530111,4.8746347
1728056040000000000,52.3530259,4.8746922
1728056041000000000,52.3530402,4.8747472
1728056042000000000,52.353056,4.8748008
1728056043000000000,52.3530707,4.8748545
1728056044000000000,52.353086,4.8749056
1728056045000000000,52.3531,4.874955
1728056046000000000,52.3531131,4.8750018
1728056047000000000,52.3531243,4.8750485
1728056048000000000,52.3531371,4.875093
1728056049000000000,52.3531506,4.8751347
1728056050000000000,52.3531629,4.875178
1728056051000000000,52.3531788,4.875221
1728056052000000000,52.3532001,4.8752619
1728056053000000000,52.3532286,4.8752887
1728056054000000000,52.3532613,4.8752916
1728056055000000000,52.3532917,4.8752764
1728056056000000000,52.3533213,4.875255
1728056057000000000,52.3533521,4.8752332
1728056058000000000,52.353384,4.8752158
1728056059000000000,52.3534172,4.8752068
1728056060000000000,52.3534496,4.8752246
1728056061000000000,52.3534718,4.8752645
1728056062000000000,52.3534856,4.8753164
1728056063000000000,52.3534976,4.8753722
1728056064000000000,52.3535112,4.8754302
1728056065000000000,52.3535251,4.8754885
1728056066000000000,52.3535395,4.875546
1728056067000000000,52.3535515,4.8756064
1728056068000000000,52.3535653,4.8756663
1728056069000000000,52.35358,4.8757234
1728056070000000000,52.3535964,4.8757807
1728056071000000000,52.3536116,4.8758388
1728056072000000000,52.3536254,4.8758978
1728056073000000000,52.353638,4.8759584
1728056074000000000,52.3536523,4.8760183
1728056075000000000,52.3536668,4.8760779
1728056076000000000,52.3536826,4.8761363
1728056077000000000,52.3536963,4.8761967
1728056078000000000,52.3537099,4.8762567
1728056079000000000,52.353725,4.8763157
1728056080000000000,52.35374,4.8763755
1728056081000000000,52.3537551,4.8764355
1728056082000000000,52.3537719,4.8764957
1728056083000000000,52.353793,4.8765567
1728056084000000000,52.3538091,4.8766153
1728056085000000000,52.3538245,4.8766711
1728056086000000000,52.3538366,4.8767222
1728056087000000000,52.3538485,4.8767611
1728056088000000000,52.3538589,4.8767874
1728056089000000000,52.353869,4.876803
1728056090000000000,52.3538797,4.8768185
1728056091000000000,52.3538936,4.8768381
1728056092000000000,52.3539093,4.8768525
1728056093000000000,52.3539262,4.8768551
1728056094000000000,52.3539457,4.8768473
1728056095000000000,52.3539668,4.8768351
1728056096000000000,52.3539928,4.8768198
1728056097000000000,52.3540214,4.8768018
1728056098000000000,52.3540499,4.8767863
1728056099000000000,52.3540796,4.8767708
1728056100000000000,52.3541098,4.8767541
1728056101000000000,52.3541386,4.876733
1728056102000000000,52.3541658,4.8767084
1728056103000000000,52.354195,4.8766844
1728056104000000000,52.3542256,4.8766599
1728056105000000000,52.3542559,4.8766392
1728056106000000000,52.3542873,4.8766174
1728056107000000000,52.3543193,4.8765949
1728056108000000000,52.3543528,4.8765752
1728056109000000000,52.354387,4.8765584
1728056110000000000,52.3544212,4.8765404
1728056111000000000,52.3544535,4.8765187
1728056112000000000,52.3544852,4.8764966
1728056113000000000,52.3545177,4.8764747
1728056114000000000,52.3545493,4.876456
1728056115000000000,52.3545794,4.8764353
1728056116000000000,52.3546075,4.876415
1728056117000000000,52.3546327,4.8763948
1728056118000000000,52.3546544,4.8763739
1728056119000000000,52.3546716,4.8763519
1728056120000000000,52.3546895,4.8763379
1728056121000000000,52.3547065,4.8763237
1728056122000000000,52.3547256,4.8763123
1728056123000000000,52.3547494,4.8763058
1728056124000000000,52.3547756,4.8762949
1728056125000000000,52.3548025,4.8762759
1728056126000000000,52.3548249,4.8762466
1728056127000000000,52.3548387,4.8762062
1728056128000000000,52.3548427,4.8761598
1728056129000000000,52.354836,4.8761129
1728056130000000000,52.3548242,4.876065
1728056131000000000,52.3548117,4.8760169
1728056132000000000,52.3547959,4.8759687
1728056133000000000,52.3547809,4.8759159
1728056134000000000,52.3547638,4.8758599
1728056135000000000,52.3547465,4.8758025
1728056136000000000,52.3547314,4.8757432
1728056137000000000,52.3547157,4.8756844
1728056138000000000,52.3546997,4.8756262
1728056139000000000,52.3546837,4.8755671
1728056140000000000,52.3546684,4.8755082
1728056141000000000,52.3546525,4.8754508
1728056142000000000,52.3546362,4.8753944
1728056143000000000,52.3546219,4.8753372
1728056144000000000,52.3546084,4.8752802
1728056145000000000,52.3545945,4.8752195
1728056146000000000,52.3545783,4.8751596
1728056147000000000,52.3545622,4.8751015
1728056148000000000,52.3545483,4.8750466
1728056149000000000,52.3545323,4.874991
1728056150000000000,52.3545184,4.874934
1728056151000000000,52.3545046,4.8748753
1728056152000000000,52.3544903,4.8748168
1728056153000000000,52.3544759,4.8747602
1728056154000000000,52.3544604,4.8747039
1728056155000000000,52.3544421,4.8746528
1728056156000000000,52.354431,4.8746006
1728056157000000000,52.3544347,4.8745497
1728056158000000000,52.3544477,4.8745034
1728056159000000000,52.3544722,4.874471
1728056160000000000,52.3545006,4.8744375
1728056161000000000,52.3545302,4.8744125
1728056162000000000,52.3545619,4.8743939
1728056163000000000,52.3545973,4.874373
1728056164000000000,52.3546267,4.8743449
1728056165000000000,52.3546579,4.8743152
1728056166000000000,52.3546885,4.8742862
1728056167000000000,52.3547215,4.8742657
1728056168000000000,52.3547544,4.8742443
1728056169000000000,52.3547879,4.8742223
1728056170000000000,52.3548199,4.8741997
1728056171000000000,52.3548542,4.8741765
1728056172000000000,52.3548873,4.8741573
1728056173000000000,52.3549205,4.8741514
1728056174000000000,52.3549503,4.8741707
1728056175000000000,52.3549735,4.8742092
1728056176000000000,52.3549882,4.8742568
1728056177000000000,52.3550048,4.8743042
1728056178000000000,52.3550207,4.8743526
1728056179000000000,52.3550337,4.8744013
1728056180000000000,52.3550433,4.8744507
1728056181000000000,52.3550523,4.8745007
1728056182000000000,52.3550654,4.8745518
1728056183000000000,52.3550813,4.8745937
1728056184000000000,52.3550936,4.8746355
1728056185000000000,52.3551066,4.8746761
1728056186000000000,52.3551228,4.8747171
1728056187000000000,52.3551407,4.8747589
1728056188000000000,52.3551598,4.874801
1728056189000000000,52.3551751,4.8748479
1728056190000000000,52.355189,4.8748939
1728056191000000000,52.3552001,4.8749384
1728056192000000000,52.3552123,4.8749898
1728056193000000000,52.3552258,4.875042
1728056194000000000,52.3552375,4.8750942
1728056195000000000,52.3552484,4.8751428
1728056196000000000,52.3552596,4.8751869
1728056197000000000,52.3552693,4.8752298
1728056198000000000,52.3552791,4.8752577
1728056199000000000,52.3552836,4.8752651
1728056200000000000,52.3552844,4.8752663
1728056201000000000,52.3552849,4.8752664
1728056202000000000,52.3552852,4.8752667
1728056203000000000,52.3552853,4.8752669
1728056204000000000,52.3552866,4.8752666
1728056205000000000,52.3552875,4.8752658
1728056206000000000,52.3552892,4.8752665
1728056207000000000,52.3552917,4.8752672
1728056208000000000,52.3552916,4.8752667
1728056209000000000,52.3552912,4.8752653
1728056210000000000,52.3552923,4.8752652
1728056211000000000,52.3552928,4.8752653
1728056212000000000,52.3552903,4.8752647
1728056213000000000,52.3552908,4.875265
1728056214000000000,52.3552905,4.875266
1728056215000000000,52.3552894,4.8752665
1728056216000000000,52.3552889,4.8752671
1728056217000000000,52.3552861,4.8752674
1728056218000000000,52.3552859,4.8752674
1728056219000000000,52.355287,4.8752676
1728056220000000000,52.3552862,4.8752685
1728056221000000000,52.3552854,4.8752697
1728056222000000000,52.3552842,4.8752712
1728056223000000000,52.3552841,4.8752725
1728056224000000000,52.3552832,4.8752742
1728056225000000000,52.3552825,4.8752764
1728056226000000000,52.3552829,4.8752784
1728056227000000000,52.3552848,4.8752798
1728056228000000000,52.355286,4.875281
1728056229000000000,52.3552867,4.8752823
1728056230000000000,52.3552886,4.8752831
1728056231000000000,52.3552924,4.875284
1728056232000000000,52.3552957,4.8752849
1728056233000000000,52.3552985,4.8752857
1728056234000000000,52.3553006,4.8752861
1728056235000000000,52.3553022,4.8752865
1728056236000000000,52.3553003,4.875287
1728056237000000000,52.3553005,4.8752877
1728056238000000000,52.3553019,4.8752887
1728056239000000000,52.3553036,4.8752894
1728056240000000000,52.3553058,4.87529
1728056241000000000,52.3553043,4.8752917
1728056242000000000,52.3553045,4.8752929
1728056243000000000,52.3553038,4.8752933
1728056244000000000,52.3553037,4.8752936
1728056245000000000,52.3553039,4.8752943
1728056246000000000,52.3553034,4.8752948
1728056247000000000,52.3553034,4.8752948
1728056248000000000,52.355308,4.8752947
1728056249000000000,52.3553113,4.8752945
1728056250000000000,52.3553133,4.8752946
1728056251000000000,52.3553163,4.8752952
1728056252000000000,52.3553216,4.8752959
1728056253000000000,52.3553245,4.8752961
1728056254000000000,52.3553276,4.8752959
1728056255000000000,52.3553288,4.8752953
1728056256000000000,52.3553308,4.8752979
1728056257000000000,52.3553309,4.8753171
1728056258000000000,52.3553338,4.8753412
1728056259000000000,52.3553444,4.8753738
1728056260000000000,52.3553598,4.8754075
1728056261000000000,52.3553767,4.8754453
1728056262000000000,52.3553849,4.8754924
1728056263000000000,52.3553755,4.8755417
1728056264000000000,52.3553617,4.8755914
1728056265000000000,52.3553442,4.8756403
1728056266000000000,52.355326,4.8756903
1728056267000000000,52.3553072,4.8757385
1728056268000000000,52.3552882,4.8757871
1728056269000000000,52.3552728,4.8758377
1728056270000000000,52.3552556,4.8758839
1728056271000000000,52.3552301,4.8759176
1728056272000000000,52.3551967,4.8759396
1728056273000000000,52.3551648,4.8759589
1728056274000000000,52.3551308,4.8759782
1728056275000000000,52.3550955,4.8759951
1728056276000000000,52.3550588,4.8760129
1728056277000000000,52.355025,4.876031
1728056278000000000,52.3549934,4.8760366
1728056279000000000,52.3549668,4.8760403
1728056280000000000,52.3549477,4.8760489
1728056281000000000,52.3549363,4.8760544
1728056282000000000,52.3549326,4.8760559
1728056283000000000,52.3549328,4.8760536
1728056284000000000,52.3549311,4.8760537
1728056285000000000,52.3549304,4.8760566
1728056286000000000,52.3549304,4.8760568
1728056287000000000,52.3549308,4.8760582
1728056288000000000,52.3549303,4.8760598
1728056289000000000,52.3549298,4.8760599
1728056290000000000,52.3549284,4.8760625
1728056291000000000,52.3549273,4.876064
1728056292000000000,52.3549265,4.8760654
1728056293000000000,52.3549259,4.8760661
1728056294000000000,52.354925,4.8760681
1728056295000000000,52.3549244,4.8760706
1728056296000000000,52.3549238,4.8760714
1728056297000000000,52.354923,4.8760727
1728056298000000000,52.3549228,4.876074
1728056299000000000,52.3549222,4.8760757
1728056300000000000,52.3549218,4.8760771
1728056301000000000,52.3549209,4.8760787
1728056302000000000,52.3549201,4.8760808
1728056303000000000,52.3549196,4.8760827
1728056304000000000,52.3549189,4.8760844
1728056305000000000,52.3549185,4.8760856
1728056306000000000,52.3549179,4.8760876
1728056307000000000,52.3549172,4.8760892
1728056308000000000,52.3549169,4.8760907
1728056309000000000,52.3549168,4.8760925
1728056310000000000,52.3549166,4.8760946
1728056311000000000,52.3549162,4.8760962
1728056312000000000,52.3549154,4.8760973
1728056313000000000,52.3549149,4.8760985
1728056314000000000,52.354915,4.8760994
1728056315000000000,52.3549113,4.8761056
1728056316000000000,52.3549016,4.8761115
1728056317000000000,52.3548885,4.8761192
1728056318000000000,52.3548709,4.8761335
1728056319000000000,52.3548491,4.8761511
1728056320000000000,52.3548202,4.8761813
1728056321000000000,52.3547894,4.8762085
1728056322000000000,52.3547582,4.8762366
1728056323000000000,52.3547271,4.8762607
1728056324000000000,52.3546956,4.8762869
1728056325000000000,52.3546648,4.8763107
1728056326000000000,52.3546331,4.8763355
1728056327000000000,52.3546013,4.8763578
1728056328000000000,52.3545693,4.8763787
1728056329000000000,52.3545373,4.8763993
1728056330000000000,52.3545071,4.8764187
1728056331000000000,52.3544765,4.8764376
1728056332000000000,52.3544455,4.8764587
1728056333000000000,52.3544143,4.8764818
1728056334000000000,52.354382,4.8765049
1728056335000000000,52.3543487,4.8765282
1728056336000000000,52.3543144,4.8765503
1728056337000000000,52.3542807,4.8765703
1728056338000000000,52.3542473,4.8765937
1728056339000000000,52.3542162,4.8766204
1728056340000000000,52.3541836,4.8766458
1728056341000000000,52.3541527,4.8766719
1728056342000000000,52.3541204,4.8766952
1728056343000000000,52.3540882,4.8767175
